time	V(vout)
2.210980454448310e-02	1.632952e+00
2.214725608134987e-02	1.670776e+00
2.218878170536856e-02	1.771100e+00
2.223961487633453e-02	1.976666e+00
2.229217287110094e-02	2.247838e+00
2.234397233744008e-02	2.539669e+00
2.239507012921684e-02	2.819752e+00
2.242960302829600e-02	2.965369e+00
2.247576913779714e-02	3.087502e+00
2.251242853714567e-02	3.156864e+00
2.255509715849203e-02	3.227641e+00
2.263445371533769e-02	3.353930e+00
2.276483361628320e-02	3.550110e+00
2.295273099621120e-02	3.799953e+00
2.306327393401028e-02	3.914600e+00
2.313614234173946e-02	3.965777e+00
2.318801374446949e-02	3.988028e+00
2.322639652896888e-02	3.995627e+00
2.326532986966455e-02	3.994125e+00
2.331832679769126e-02	3.977047e+00
2.336677919181428e-02	3.936452e+00
2.342311627995047e-02	3.828612e+00
2.346524127263944e-02	3.671992e+00
2.351004965067369e-02	3.439092e+00
2.354091513704858e-02	3.265441e+00
2.356881123648491e-02	3.108215e+00
2.362460343535756e-02	2.817834e+00
2.370423291201110e-02	2.491276e+00
2.377843308537400e-02	2.283894e+00
2.385227973359528e-02	2.139190e+00
2.394411254063613e-02	1.996429e+00
2.409787689793833e-02	1.811243e+00
2.420515248284310e-02	1.726786e+00
2.427633351573839e-02	1.704652e+00
2.432717322531788e-02	1.711621e+00
2.436485609383649e-02	1.735372e+00
2.440422669636328e-02	1.789775e+00
2.445563703996244e-02	1.919349e+00
2.450468296560360e-02	2.111395e+00
2.456527447666766e-02	2.413769e+00
2.462357174748995e-02	2.729148e+00
2.468035427779201e-02	3.015439e+00
2.471653410040592e-02	3.145181e+00
2.475910156923032e-02	3.239202e+00
2.480174378931467e-02	3.313665e+00
2.485031141121192e-02	3.392259e+00
2.494744665500642e-02	3.544271e+00
2.508011961750575e-02	3.736336e+00
2.528455606572869e-02	3.988297e+00
2.537402645541976e-02	4.069091e+00
2.543559990731670e-02	4.103410e+00
2.548039348682074e-02	4.117349e+00
2.551506351564213e-02	4.120399e+00
2.555809183093723e-02	4.114554e+00
2.559852164384316e-02	4.096673e+00
2.565165328262523e-02	4.045571e+00
2.569710764796608e-02	3.948562e+00
2.573957888116088e-02	3.781938e+00
2.577942089223190e-02	3.573581e+00
2.581201029905873e-02	3.389826e+00
2.584418921551139e-02	3.208896e+00
2.590854704841672e-02	2.876002e+00
2.597530739913220e-02	2.608031e+00
2.604906378103444e-02	2.407487e+00
2.612303756421764e-02	2.262097e+00
2.621407872671028e-02	2.119606e+00
2.636585391867222e-02	1.934262e+00
2.647489099832900e-02	1.845683e+00
2.654698434814511e-02	1.821134e+00
2.659838296174095e-02	1.826999e+00
2.663644543128157e-02	1.850105e+00
2.667557813006518e-02	1.902602e+00
2.672785029770413e-02	2.030966e+00
2.677657394317732e-02	2.219063e+00
2.683828986596066e-02	2.525402e+00
2.689531001841165e-02	2.834227e+00
2.695080180984036e-02	3.118613e+00
2.698619021120228e-02	3.250189e+00
2.702905181152815e-02	3.348755e+00
2.706771798386515e-02	3.417536e+00
2.711464024409149e-02	3.493855e+00
