time	V(n004)
3.938233215708840e-01	4.777029e+00
3.939031669367325e-01	4.744182e+00
3.939151436535293e-01	4.737493e+00
3.939390970871229e-01	4.721349e+00
3.939563719027389e-01	4.708716e+00
3.939731145700848e-01	4.695535e+00
3.939850684701802e-01	4.685629e+00
3.939922433541542e-01	4.679465e+00
3.939965593110944e-01	4.675669e+00
3.940004495532841e-01	4.672191e+00
3.940089050625799e-01	4.664474e+00
3.940241115953105e-01	4.650040e+00
3.940378952395653e-01	4.636309e+00
3.940640676425159e-01	4.608604e+00
3.941164124484169e-01	4.547850e+00
3.942211020602190e-01	4.414279e+00
3.943650318945312e-01	4.224864e+00
3.945565701706962e-01	3.990792e+00
3.946623188797816e-01	3.886579e+00
3.947327040118386e-01	3.836909e+00
3.947830540167646e-01	3.812449e+00
3.948204034451838e-01	3.800981e+00
3.948599844857492e-01	3.795431e+00
3.949106352160642e-01	3.796841e+00
3.949599649667638e-01	3.808407e+00
3.950399824980489e-01	3.841414e+00
3.950518121631364e-01	3.848032e+00
3.950754714933113e-01	3.863992e+00
3.950926664853333e-01	3.876569e+00
3.951093411043434e-01	3.889693e+00
3.951213372819354e-01	3.899631e+00
3.951284953058757e-01	3.905778e+00
3.951328275528130e-01	3.909588e+00
3.951367427048981e-01	3.913087e+00
3.951451279694829e-01	3.920738e+00
3.951599941521158e-01	3.934833e+00
3.951733451220408e-01	3.948104e+00
3.951986571423740e-01	3.974799e+00
3.952492811830405e-01	4.033256e+00
3.953505292643734e-01	4.161910e+00
3.954929057165196e-01	4.349152e+00
3.956913652323424e-01	4.592602e+00
3.957976901237152e-01	4.697964e+00
3.958683761619172e-01	4.748056e+00
3.959189115423634e-01	4.772721e+00
3.959563872850678e-01	4.784300e+00
3.959958884466581e-01	4.789896e+00
3.960468272184231e-01	4.788543e+00
3.960960493692752e-01	4.777066e+00
3.961758950586457e-01	4.744219e+00
3.961878715045585e-01	4.737530e+00
3.962118243963840e-01	4.721387e+00
3.962290990655403e-01	4.708755e+00
3.962458416099706e-01	4.695573e+00
3.962577955926528e-01	4.685668e+00
3.962649704656412e-01	4.679503e+00
3.962692864554153e-01	4.675707e+00
3.962731767441726e-01	4.672229e+00
3.962816321516711e-01	4.664512e+00
3.962968382035523e-01	4.650078e+00
3.963106212759427e-01	4.636348e+00
3.963367926984147e-01	4.608645e+00
3.963891355433585e-01	4.547894e+00
3.964938212332463e-01	4.414327e+00
3.966377490001519e-01	4.224915e+00
3.968292956491175e-01	3.990833e+00
3.969350450164437e-01	3.886618e+00
3.970054304926550e-01	3.836947e+00
3.970557807097620e-01	3.812488e+00
3.970931302828247e-01	3.801019e+00
3.971327112318084e-01	3.795469e+00
3.971833622921591e-01	3.796879e+00
3.972326919195889e-01	3.808444e+00
3.973127092540201e-01	3.841452e+00
3.973245390870790e-01	3.848070e+00
3.973481987531969e-01	3.864030e+00
3.973653938352529e-01	3.876607e+00
3.973820685308980e-01	3.889732e+00
3.973940646576955e-01	3.899668e+00
3.974012226887732e-01	3.905816e+00
3.974055549142662e-01	3.909626e+00
3.974094700356005e-01	3.913125e+00
3.974178554293110e-01	3.920776e+00
3.974327221844910e-01	3.934872e+00
3.974460737516595e-01	3.948143e+00
3.974713870983265e-01	3.974840e+00
3.975220137916604e-01	4.033301e+00
3.976232671783281e-01	4.161962e+00
3.977656459944292e-01	4.349207e+00
3.979640951636469e-01	4.592643e+00
3.980704190771769e-01	4.698003e+00
3.981411046052921e-01	4.748095e+00
3.981916396717354e-01	4.772759e+00
3.982291152005739e-01	4.784338e+00
3.982686164972441e-01	4.789934e+00
3.983195547816109e-01	4.788581e+00
3.983687771145598e-01	4.777104e+00
3.984486230947674e-01	4.744256e+00
3.984605992976280e-01	4.737568e+00
3.984845517033492e-01	4.721426e+00
3.985018262403155e-01	4.708793e+00
3.985185686732093e-01	4.695611e+00
3.985305227256579e-01	4.685706e+00
3.985376975885749e-01	4.679541e+00
3.985420136071625e-01	4.675745e+00
3.985459039371387e-01	4.672267e+00
3.985543592428109e-01	4.664550e+00
3.985695648094124e-01	4.650117e+00
3.985833473045256e-01	4.636387e+00
3.986095176253898e-01	4.608685e+00
3.986618582671183e-01	4.547937e+00
3.987665395505751e-01	4.414377e+00
3.989104652111060e-01	4.224967e+00
3.991020210453914e-01	3.990873e+00
3.992077711010962e-01	3.886657e+00
3.992781569372182e-01	3.836986e+00
3.993285073762200e-01	3.812526e+00
3.993658571005478e-01	3.801057e+00
3.994054379537575e-01	3.795507e+00
3.994560893592524e-01	3.796917e+00
3.995054188577694e-01	3.808482e+00
3.995854359863351e-01	3.841489e+00
3.995972659952464e-01	3.848108e+00
3.996209260130691e-01	3.864068e+00
3.996381211892927e-01	3.876645e+00
3.996547959655116e-01	3.889770e+00
3.996667920406405e-01	3.899707e+00
3.996739500807178e-01	3.905854e+00
3.996782822848984e-01	3.909664e+00
3.996821973752919e-01	3.913163e+00
3.996905829111089e-01	3.920814e+00
3.997054505069155e-01	3.934911e+00
3.997188032124576e-01	3.948183e+00
3.997441193954971e-01	3.974883e+00
3.997947517615762e-01	4.033351e+00
3.998960164937344e-01	4.162028e+00
4.000383992160688e-01	4.349279e+00
4.002368272953808e-01	4.592687e+00
4.003431494217464e-01	4.698044e+00
4.004138340175910e-01	4.748134e+00
4.004643685101383e-01	4.772798e+00
4.005018436480982e-01	4.784377e+00
4.005413451916526e-01	4.789972e+00
4.005922825852082e-01	4.788619e+00
4.006415052509725e-01	4.777142e+00
4.007213517627384e-01	4.744294e+00
4.007333275218762e-01	4.737605e+00
4.007572790401520e-01	4.721463e+00
4.007745533355766e-01	4.708830e+00
4.007912955632990e-01	4.695649e+00
4.008032497368605e-01	4.685743e+00
4.008104245790384e-01	4.679579e+00
4.008147406480961e-01	4.675783e+00
4.008186310513099e-01	4.672305e+00
4.008270862011885e-01	4.664588e+00
4.008422910578302e-01	4.650156e+00
4.008560727129928e-01	4.636427e+00
4.008822415758261e-01	4.608727e+00
4.009345793014926e-01	4.547982e+00
4.010392547528255e-01	4.414431e+00
4.011831773384048e-01	4.225026e+00
4.013747456382807e-01	3.990914e+00
4.014804966770902e-01	3.886696e+00
4.015508830272153e-01	3.837024e+00
4.016012337831134e-01	3.812564e+00
4.016385837234684e-01	3.801095e+00
4.016781644399001e-01	3.795545e+00
4.017288163383069e-01	3.796954e+00
4.017781456527190e-01	3.808520e+00
4.018581624872812e-01	3.841527e+00
4.018699927463231e-01	3.848145e+00
4.018936532644068e-01	3.864105e+00
4.019108485745869e-01	3.876683e+00
4.019275234644874e-01	3.889808e+00
4.019395194618740e-01	3.899745e+00
4.019466775129777e-01	3.905892e+00
4.019510096856602e-01	3.909702e+00
4.019549247324853e-01	3.913201e+00
4.019633103744851e-01	3.920852e+00
4.019781780285099e-01	3.934949e+00
4.019915303953333e-01	3.948221e+00
4.020168450552498e-01	3.974919e+00
4.020674743750829e-01	4.033383e+00
4.021687330147491e-01	4.162052e+00
4.023111153168811e-01	4.349302e+00
4.025095531587213e-01	4.592723e+00
4.026158758034642e-01	4.698081e+00
4.026865606697199e-01	4.748171e+00
4.027370953287298e-01	4.772836e+00
4.027745705800668e-01	4.784414e+00
4.028140720520105e-01	4.790010e+00
4.028650097039526e-01	4.788656e+00
4.029142322731813e-01	4.777180e+00
4.029940786307649e-01	4.744332e+00
4.030060545169330e-01	4.737643e+00
4.030300062892693e-01	4.721501e+00
4.030472806554827e-01	4.708868e+00
4.030640229454026e-01	4.695687e+00
4.030759770966258e-01	4.685781e+00
4.030831519469829e-01	4.679617e+00
4.030874680037979e-01	4.675821e+00
4.030913583876627e-01	4.672343e+00
4.030998135833979e-01	4.664626e+00
4.031150185801573e-01	4.650193e+00
4.031288002621978e-01	4.636465e+00
4.031549687395131e-01	4.608765e+00
4.032073056941438e-01	4.548021e+00
4.033119796034050e-01	4.414472e+00
4.034559025395416e-01	4.225066e+00
4.036474729827473e-01	3.990952e+00
4.037532239952390e-01	3.886734e+00
4.038236103316042e-01	3.837062e+00
4.038739610790189e-01	3.812602e+00
4.039113110135909e-01	3.801133e+00
4.039508917336841e-01	3.795583e+00
4.040015436188957e-01	3.796992e+00
4.040508729382363e-01	3.808558e+00
4.041308897806690e-01	3.841565e+00
4.041427200382370e-01	3.848183e+00
4.041663805533730e-01	3.864143e+00
4.041835758637286e-01	3.876721e+00
4.042002507545918e-01	3.889846e+00
4.042122467554394e-01	3.899782e+00
4.042194048070329e-01	3.905930e+00
4.042237369807539e-01	3.909739e+00
4.042276520286609e-01	3.913239e+00
4.042360376787640e-01	3.920890e+00
4.042509055552428e-01	3.934987e+00
4.042642583677797e-01	3.948260e+00
4.042895742923805e-01	3.974959e+00
4.043402061415822e-01	4.033427e+00
4.044414698399855e-01	4.162102e+00
4.045838534127563e-01	4.349355e+00
4.047822822711637e-01	4.592763e+00
4.048886042392533e-01	4.698120e+00
4.049592887525333e-01	4.748209e+00
4.050098231942545e-01	4.772874e+00
4.050472982975970e-01	4.784452e+00
4.050867998630165e-01	4.790048e+00
4.051377371776785e-01	4.788694e+00
4.051869598729182e-01	4.777217e+00
4.052668064317609e-01	4.744369e+00
4.052787821473812e-01	4.737680e+00
4.053027335786218e-01	4.721539e+00
4.053200078516475e-01	4.708906e+00
4.053367500620503e-01	4.695725e+00
4.053487042578253e-01	4.685819e+00
4.053558791000248e-01	4.679655e+00
4.053601951759541e-01	4.675858e+00
4.053640855874275e-01	4.672380e+00
4.053725407243545e-01	4.664664e+00
4.053877456025852e-01	4.650231e+00
4.054015273424622e-01	4.636502e+00
4.054276965612033e-01	4.608802e+00
4.054800349986854e-01	4.548057e+00
4.055847118736498e-01	4.414503e+00
4.057286346669087e-01	4.225098e+00
4.059202004716876e-01	3.990989e+00
4.060259514048609e-01	3.886771e+00
4.060963376997556e-01	3.837100e+00
4.061466884216027e-01	3.812639e+00
4.061840383387454e-01	3.801170e+00
4.062236190698740e-01	3.795621e+00
4.062742709153169e-01	3.797030e+00
4.063236002495113e-01	3.808595e+00
4.064036171156646e-01	3.841602e+00
4.064154473532518e-01	3.848221e+00
4.064391078284262e-01	3.864181e+00
4.064563031265018e-01	3.876758e+00
4.064729780051066e-01	3.889883e+00
4.064849740058445e-01	3.899820e+00
4.064921320551965e-01	3.905968e+00
4.064964642304950e-01	3.909777e+00
4.065003792811368e-01	3.913276e+00
4.065087649207158e-01	3.920927e+00
4.065236327199261e-01	3.935024e+00
4.065369854179556e-01	3.948297e+00
4.065623010542780e-01	3.974996e+00
4.066129323269228e-01	4.033463e+00
4.067141948722125e-01	4.162137e+00
4.068565780662473e-01	4.349389e+00
4.070550090587018e-01	4.592800e+00
4.071613312052453e-01	4.698157e+00
4.072320158116158e-01	4.748247e+00
4.072825503106428e-01	4.772911e+00
4.073200254530160e-01	4.784490e+00
4.073595269937830e-01	4.790086e+00
4.074104643973963e-01	4.788732e+00
4.074596870594029e-01	4.777255e+00
4.075395335651673e-01	4.744407e+00
4.075515093221668e-01	4.737718e+00
4.075754608361657e-01	4.721576e+00
4.075927351317310e-01	4.708944e+00
4.076094773613549e-01	4.695763e+00
4.076214315459076e-01	4.685857e+00
4.076286063902915e-01	4.679693e+00
4.076329224620650e-01	4.675896e+00
4.076368128677528e-01	4.672418e+00
4.076452680073182e-01	4.664701e+00
4.076604727444513e-01	4.650269e+00
4.076742541526896e-01	4.636540e+00
4.077004223031798e-01	4.608841e+00
4.077527586041603e-01	4.548099e+00
4.078574312061213e-01	4.414551e+00
4.080013530950726e-01	4.225147e+00
4.081929266821312e-01	3.991029e+00
4.082986780050067e-01	3.886809e+00
4.083690645036515e-01	3.837137e+00
4.084194153511156e-01	3.812677e+00
4.084567653538910e-01	3.801208e+00
4.084963460308014e-01	3.795658e+00
4.085469980716331e-01	3.797068e+00
4.085963273328489e-01	3.808633e+00
4.086763440824600e-01	3.841640e+00
4.086881744225740e-01	3.848258e+00
4.087118351028020e-01	3.864218e+00
4.087290304574528e-01	3.876796e+00
4.087457053857244e-01	3.889921e+00
4.087577013605488e-01	3.899858e+00
4.087648594155535e-01	3.906006e+00
4.087691915796811e-01	3.909815e+00
4.087731066133772e-01	3.913314e+00
4.087814923276976e-01	3.920965e+00
4.087963605816078e-01	3.935062e+00
4.088097140017516e-01	3.948336e+00
4.088350316755558e-01	3.975037e+00
4.088856670231641e-01	4.033510e+00
4.089869377183808e-01	4.162195e+00
4.091293232440371e-01	4.349450e+00
4.093277394985105e-01	4.592842e+00
4.094340604801950e-01	4.698196e+00
4.095047444789158e-01	4.748286e+00
4.095552786038784e-01	4.772949e+00
4.095927534914771e-01	4.784527e+00
4.096322551931642e-01	4.790123e+00
4.096831920161452e-01	4.788769e+00
4.097324148950813e-01	4.777292e+00
4.098122617473159e-01	4.744444e+00
4.098242372123531e-01	4.737755e+00
4.098481881424272e-01	4.721614e+00
4.098654622788989e-01	4.708982e+00
4.098822043742969e-01	4.695800e+00
4.098941586384733e-01	4.685894e+00
4.099013334693502e-01	4.679730e+00
4.099056495745524e-01	4.675934e+00
4.099095400283536e-01	4.672456e+00
4.099179950698795e-01	4.664739e+00
4.099331994931808e-01	4.650307e+00
4.099469806815954e-01	4.636579e+00
4.099731487565738e-01	4.608880e+00
4.100254849065305e-01	4.548137e+00
4.101301572064439e-01	4.414591e+00
4.102740779954369e-01	4.225188e+00
4.104656531751801e-01	3.991067e+00
4.105714047840836e-01	3.886847e+00
4.106417914322738e-01	3.837175e+00
4.106921423719363e-01	3.812715e+00
4.107294924375629e-01	3.801246e+00
4.107690730746791e-01	3.795696e+00
4.108197252589190e-01	3.797105e+00
4.108690544665711e-01	3.808671e+00
4.109490711306446e-01	3.841677e+00
4.109609015447542e-01	3.848296e+00
4.109845623729733e-01	3.864256e+00
4.110017577660142e-01	3.876834e+00
4.110184327256843e-01	3.889959e+00
4.110304286719114e-01	3.899895e+00
4.110375867295042e-01	3.906043e+00
4.110419188830032e-01	3.909853e+00
4.110458339025744e-01	3.913352e+00
4.110542196619095e-01	3.921003e+00
4.110690881347352e-01	3.935100e+00
4.110824418728610e-01	3.948374e+00
4.111077603653320e-01	3.975077e+00
4.111583973502740e-01	4.033551e+00
4.112596713201581e-01	4.162241e+00
4.114020579088719e-01	4.349498e+00
4.116004681267126e-01	4.592881e+00
4.117067886098525e-01	4.698235e+00
4.117774723485062e-01	4.748323e+00
4.118280063133733e-01	4.772987e+00
4.118654810919311e-01	4.784565e+00
4.119049828624904e-01	4.790161e+00
4.119559194369665e-01	4.788807e+00
4.120051424087464e-01	4.777329e+00
4.120849894092669e-01	4.744482e+00
4.120969647478796e-01	4.737793e+00
4.121209154251051e-01	4.721652e+00
4.121381894924098e-01	4.709019e+00
4.121549315289641e-01	4.695838e+00
4.121668858305303e-01	4.685932e+00
4.121740606562783e-01	4.679768e+00
4.121783767763569e-01	4.675972e+00
4.121822672516511e-01	4.672493e+00
4.121907222031890e-01	4.664777e+00
4.122059257263855e-01	4.650346e+00
4.122197054337361e-01	4.636619e+00
4.122458696860433e-01	4.608924e+00
4.122981981906576e-01	4.548192e+00
4.124028551998862e-01	4.414667e+00
4.125467713779106e-01	4.225271e+00
4.127383757398231e-01	3.991111e+00
4.128441290759132e-01	3.886887e+00
4.129145166271327e-01	3.837214e+00
4.129648681235334e-01	3.812753e+00
4.130022185686857e-01	3.801283e+00
4.130417989655067e-01	3.795733e+00
4.130924520157113e-01	3.797143e+00
4.131417808999215e-01	3.808708e+00
4.132217970474787e-01	3.841714e+00
4.132336279016759e-01	3.848333e+00
4.132572896100705e-01	3.864294e+00
4.132744852421956e-01	3.876871e+00
4.132911604089415e-01	3.889997e+00
4.133031562424977e-01	3.899933e+00
4.133103143235235e-01	3.906081e+00
4.133146464257930e-01	3.909890e+00
4.133185613707267e-01	3.913389e+00
4.133269473855412e-01	3.921041e+00
4.133418166463165e-01	3.935139e+00
4.133551709260034e-01	3.948413e+00
4.133804898089296e-01	3.975116e+00
4.134311275747818e-01	4.033592e+00
4.135324031064862e-01	4.162285e+00
4.136747925083470e-01	4.349545e+00
4.138731977031624e-01	4.592921e+00
4.139795173389942e-01	4.698273e+00
4.140502006356461e-01	4.748362e+00
4.141007343284195e-01	4.773025e+00
4.141382089216543e-01	4.784603e+00
4.141777108092678e-01	4.790198e+00
4.142286469613907e-01	4.788845e+00
4.142778700909654e-01	4.777367e+00
4.143577173435088e-01	4.744518e+00
4.143696924736361e-01	4.737830e+00
4.143936427338906e-01	4.721689e+00
4.144109166904618e-01	4.709056e+00
4.144276586358040e-01	4.695875e+00
4.144396130052817e-01	4.685970e+00
4.144467878235629e-01	4.679805e+00
4.144511039695818e-01	4.676009e+00
4.144549944812555e-01	4.672531e+00
4.144634493633498e-01	4.664814e+00
4.144786526464042e-01	4.650384e+00
4.144924320877992e-01	4.636657e+00
4.145185958269673e-01	4.608963e+00
4.145709233053034e-01	4.548232e+00
4.146755782619756e-01	4.414710e+00
4.148194934124223e-01	4.225315e+00
4.150111021081126e-01	3.991149e+00
4.151168557760023e-01	3.886925e+00
4.151872435006966e-01	3.837252e+00
4.152375951040483e-01	3.812790e+00
4.152749456221083e-01	3.801321e+00
4.153145259727684e-01	3.795771e+00
4.153651791893265e-01	3.797180e+00
4.154145080114027e-01	3.808745e+00
4.154945240597361e-01	3.841751e+00
4.155063550010433e-01	3.848370e+00
4.155300168836575e-01	3.864331e+00
4.155472125622741e-01	3.876909e+00
4.155638877682266e-01	3.890034e+00
4.155758835728300e-01	3.899971e+00
4.155830416574228e-01	3.906118e+00
4.155873737483887e-01	3.909928e+00
4.155912886774908e-01	3.913427e+00
4.155996747631104e-01	3.921078e+00
4.156145445922389e-01	3.935177e+00
4.156278997695565e-01	3.948452e+00
4.156532210972118e-01	3.975158e+00
4.157038637525224e-01	4.033640e+00
4.158051490631438e-01	4.162347e+00
4.159475413117452e-01	4.349611e+00
4.161459287911169e-01	4.592964e+00
4.162522470237169e-01	4.698313e+00
4.163229295883641e-01	4.748400e+00
4.163734628305180e-01	4.773063e+00
4.164109371168357e-01	4.784640e+00
4.164504391983058e-01	4.790236e+00
4.165013746509592e-01	4.788882e+00
4.165505980418618e-01	4.777404e+00
4.166304457117864e-01	4.744555e+00
4.166424204915986e-01	4.737867e+00
4.166663700512231e-01	4.721726e+00
4.166836438166368e-01	4.709094e+00
4.167003855984973e-01	4.695913e+00
4.167123400629813e-01	4.686007e+00
4.167195148648903e-01	4.679843e+00
4.167238310511955e-01	4.676047e+00
4.167277216211178e-01	4.672568e+00
4.167361763726850e-01	4.664852e+00
4.167513790397824e-01	4.650422e+00
4.167651577833124e-01	4.636696e+00
4.167913204222878e-01	4.609004e+00
4.168436457002386e-01	4.548275e+00
4.169482962561403e-01	4.414760e+00
4.170922088144582e-01	4.225368e+00
4.172838271734908e-01	3.991189e+00
4.173895816511645e-01	3.886964e+00
4.174599697992375e-01	3.837290e+00
4.175103216636107e-01	3.812828e+00
4.175476723596074e-01	3.801358e+00
4.175872525976084e-01	3.795808e+00
4.176379062201637e-01	3.797217e+00
4.176872348905979e-01	3.808782e+00
4.177672506967686e-01	3.841788e+00
4.177790818436410e-01	3.848407e+00
4.178027441373857e-01	3.864368e+00
4.178199399258782e-01	3.876946e+00
4.178366152255892e-01	3.890071e+00
4.178486109664282e-01	3.900008e+00
4.178557690602078e-01	3.906156e+00
4.178601011257466e-01	3.909965e+00
4.178640160187266e-01	3.913464e+00
4.178724022489637e-01	3.921115e+00
4.178872728894524e-01	3.935215e+00
4.179006291483388e-01	3.948492e+00
4.179259530508890e-01	3.975201e+00
4.179766008559894e-01	4.033689e+00
4.180778964661903e-01	4.162410e+00
4.182202924470706e-01	4.349680e+00
4.184186605944946e-01	4.593007e+00
4.185249771607433e-01	4.698352e+00
4.185956588561225e-01	4.748438e+00
4.186461915631562e-01	4.773100e+00
4.186836654850022e-01	4.784678e+00
4.187231677966831e-01	4.790273e+00
4.187741024186967e-01	4.788919e+00
4.188233261199332e-01	4.777441e+00
4.189031742855091e-01	4.744592e+00
4.189151486515633e-01	4.737904e+00
4.189390973836715e-01	4.721764e+00
4.189563709237809e-01	4.709131e+00
4.189731125145266e-01	4.695951e+00
4.189850670936031e-01	4.686045e+00
4.189922418765933e-01	4.679881e+00
4.189965581109225e-01	4.676084e+00
4.190004487504204e-01	4.672606e+00
4.190089033194813e-01	4.664889e+00
4.190241051318216e-01	4.650460e+00
4.190378828843490e-01	4.636736e+00
4.190640436699426e-01	4.609045e+00
4.191163652411299e-01	4.548322e+00
4.192210083835045e-01	4.414817e+00
4.193649172707762e-01	4.225430e+00
4.195565511963413e-01	3.991231e+00
4.196623068662643e-01	3.887003e+00
4.197326956376775e-01	3.837328e+00
4.197830478863515e-01	3.812865e+00
4.198203988443231e-01	3.801396e+00
4.198599789164574e-01	3.795846e+00
4.199106331367584e-01	3.797255e+00
4.199599615839315e-01	3.808819e+00
4.200399770335680e-01	3.841825e+00
4.200518084823063e-01	3.848444e+00
4.200754713797830e-01	3.864406e+00
4.200926673297610e-01	3.876983e+00
4.201093427679066e-01	3.890109e+00
4.201213384210572e-01	3.900045e+00
4.201284965294965e-01	3.906193e+00
4.201328285585474e-01	3.910002e+00
4.201367433997451e-01	3.913502e+00
4.201451297926146e-01	3.921153e+00
4.201600009717355e-01	3.935253e+00
4.201733576802630e-01	3.948530e+00
4.201986822915728e-01	3.975240e+00
4.202493315141925e-01	4.033731e+00
4.203506299594317e-01	4.162456e+00
4.204930280000141e-01	4.349729e+00
4.206913898558137e-01	4.593046e+00
4.207977056906719e-01	4.698390e+00
4.208683870045126e-01	4.748476e+00
4.209189194766709e-01	4.773138e+00
4.209563932385423e-01	4.784715e+00
4.209958956512682e-01	4.790310e+00
4.210468299086951e-01	4.788956e+00
4.210960537461442e-01	4.777478e+00
4.211759021292724e-01	4.744628e+00
4.211878763127163e-01	4.737941e+00
4.212118246796042e-01	4.721801e+00
4.212290981210481e-01	4.709169e+00
4.212458396291871e-01	4.695988e+00
4.212577942695079e-01	4.686082e+00
4.212649690462043e-01	4.679918e+00
4.212692853037359e-01	4.676121e+00
4.212731759750882e-01	4.672643e+00
4.212816305078185e-01	4.664927e+00
4.212968322453446e-01	4.650497e+00
4.213106099153675e-01	4.636773e+00
4.213367709040756e-01	4.609082e+00
4.213890928814919e-01	4.548359e+00
4.214937368363245e-01	4.414853e+00
4.216376454437762e-01	4.225467e+00
4.218292783757949e-01	3.991268e+00
4.219350340799364e-01	3.887040e+00
4.220054228692399e-01	3.837365e+00
4.220557751289435e-01	3.812903e+00
4.220931260944340e-01	3.801433e+00
4.221327061618079e-01	3.795883e+00
4.221833603992645e-01	3.797292e+00
4.222326888400298e-01	3.808856e+00
4.223127042794336e-01	3.841862e+00
4.223245357394840e-01	3.848481e+00
4.223481986595847e-01	3.864443e+00
4.223653946151109e-01	3.877021e+00
4.223820700559476e-01	3.890146e+00
4.223940656993426e-01	3.900083e+00
4.224012238076240e-01	3.906230e+00
4.224055558341295e-01	3.910039e+00
4.224094706725491e-01	3.913539e+00
4.224178570577594e-01	3.921190e+00
4.224327280305130e-01	3.935291e+00
4.224460844135682e-01	3.948567e+00
4.224714082363579e-01	3.975276e+00
4.225220558819374e-01	4.033765e+00
4.226233511730964e-01	4.162485e+00
4.227657482115846e-01	4.349756e+00
4.229641158494206e-01	4.593081e+00
4.230704321547302e-01	4.698427e+00
4.231411137139876e-01	4.748513e+00
4.231916463372247e-01	4.773175e+00
4.232291202019965e-01	4.784752e+00
4.232686225497272e-01	4.790348e+00
4.233195570416672e-01	4.788993e+00
4.233687807915003e-01	4.777515e+00
4.234486290346924e-01	4.744666e+00
4.234606033309396e-01	4.737978e+00
4.234845519234339e-01	4.721838e+00
4.235018254274008e-01	4.709206e+00
4.235185669902861e-01	4.696025e+00
4.235305215995959e-01	4.686119e+00
4.235376963814197e-01	4.679955e+00
4.235420126254804e-01	4.676158e+00
4.235459032774539e-01	4.672680e+00
4.235543578493356e-01	4.664964e+00
4.235695596490822e-01	4.650535e+00
4.235833372533246e-01	4.636810e+00
4.236094975902597e-01	4.609120e+00
4.236618182641300e-01	4.548398e+00
4.237664596118705e-01	4.414896e+00
4.239103682154698e-01	4.225510e+00
4.241020053568929e-01	3.991306e+00
4.242077611680217e-01	3.887077e+00
4.242781500132610e-01	3.837402e+00
4.243285023074501e-01	3.812940e+00
4.243658532964489e-01	3.801470e+00
4.244054333489388e-01	3.795920e+00
4.244560876400342e-01	3.797329e+00
4.245054160607651e-01	3.808894e+00
4.245854314681753e-01	3.841899e+00
4.245972629603991e-01	3.848518e+00
4.246209259448467e-01	3.864480e+00
4.246381219185040e-01	3.877058e+00
4.246547973760459e-01	3.890183e+00
4.246667930149675e-01	3.900120e+00
4.246739511254021e-01	3.906267e+00
4.246782831486958e-01	3.910077e+00
4.246821979818389e-01	3.913576e+00
4.246905843930635e-01	3.921227e+00
4.247054554371012e-01	3.935328e+00
4.247188116880292e-01	3.948604e+00
4.247441347254191e-01	3.975312e+00
4.247947808001988e-01	4.033799e+00
4.248960729497583e-01	4.162515e+00
4.250384698811661e-01	4.349786e+00
4.252368424740194e-01	4.593118e+00
4.253431590177065e-01	4.698464e+00
4.254138407013163e-01	4.748549e+00
4.254643734011047e-01	4.773212e+00
4.255018473180159e-01	4.784790e+00
4.255413496328137e-01	4.790385e+00
4.255922842435808e-01	4.789031e+00
4.256415079490192e-01	4.777553e+00
4.257213561213060e-01	4.744703e+00
4.257333304762065e-01	4.738015e+00
4.257572791860075e-01	4.721875e+00
4.257745527222822e-01	4.709243e+00
4.257912943125529e-01	4.696062e+00
4.258032489095800e-01	4.686156e+00
4.258104236953064e-01	4.679992e+00
4.258147399336664e-01	4.676196e+00
4.258186305769366e-01	4.672717e+00
4.258270851596044e-01	4.665001e+00
4.258422869448207e-01	4.650571e+00
4.258560645003048e-01	4.636847e+00
4.258822246708405e-01	4.609158e+00
4.259345450119119e-01	4.548436e+00
4.260391856940546e-01	4.414934e+00
4.261830941948483e-01	4.225549e+00
4.263747324933446e-01	3.991343e+00
4.264804883544677e-01	3.887114e+00
4.265508772258452e-01	3.837439e+00
4.266012295361489e-01	3.812977e+00
4.266385805361330e-01	3.801507e+00
4.266781605816676e-01	3.795957e+00
4.267288148978279e-01	3.797366e+00
4.267781433091969e-01	3.808931e+00
4.268581587016568e-01	3.841936e+00
4.268699902090959e-01	3.848555e+00
4.268936532239741e-01	3.864517e+00
4.269108492062503e-01	3.877095e+00
4.269275246718481e-01	3.890220e+00
4.269395203080786e-01	3.900157e+00
4.269466784189602e-01	3.906305e+00
4.269510104405367e-01	3.910114e+00
4.269549252706551e-01	3.913613e+00
4.269633117004881e-01	3.921264e+00
4.269781828990817e-01	3.935365e+00
4.269915395661931e-01	3.948642e+00
4.270168640077510e-01	3.975351e+00
4.270675128908668e-01	4.033842e+00
4.271688106570983e-01	4.162566e+00
4.273112087132290e-01	4.349838e+00
4.275095715850223e-01	4.593157e+00
4.276158874526042e-01	4.698502e+00
4.276865687835156e-01	4.748587e+00
4.277371012661827e-01	4.773249e+00
4.277745750352117e-01	4.784826e+00
4.278140774434165e-01	4.790422e+00
4.278650117171558e-01	4.789067e+00
4.279142355485104e-01	4.777589e+00
4.279940839219049e-01	4.744740e+00
4.280060581047457e-01	4.738052e+00
4.280300064704273e-01	4.721912e+00
4.280472799128194e-01	4.709280e+00
4.280640214239386e-01	4.696099e+00
4.280759760658089e-01	4.686193e+00
4.280831508430883e-01	4.680029e+00
4.280874671004704e-01	4.676233e+00
4.280913577712381e-01	4.672754e+00
4.280998122855122e-01	4.665038e+00
4.281150136470844e-01	4.650609e+00
4.281287906491338e-01	4.636886e+00
4.281549496382062e-01	4.609197e+00
4.282072676163509e-01	4.548479e+00
4.283119035726404e-01	4.414983e+00
